Subject,Block,StimType,Trial,Stimulus,KEY,RESP,Accuracy,RT
8038,UnsupervisedSparse,nottarget,8,catch4,n,nottarget,1,0.8809999999999999
8038,UnsupervisedSparse,nottarget,9,catch3,n,nottarget,1,0.6759999999999999
8038,UnsupervisedSparse,target,10,test5,x,target,1,0.9259999999999999
8038,UnsupervisedSparse,target,11,test3,x,target,1,0.7090000000000001
8038,UnsupervisedSparse,nottarget,12,contr4,n,nottarget,1,0.982
8038,UnsupervisedSparse,nottarget,13,contr7,n,nottarget,1,1.091
8038,UnsupervisedSparse,nottarget,14,contr13,n,nottarget,1,1.3330000000000002
8038,UnsupervisedSparse,target,15,test2,x,target,1,0.797
8038,UnsupervisedSparse,target,16,test14,x,target,1,0.747
8038,UnsupervisedSparse,target,17,test16,n,nottarget,0,1.507
8038,UnsupervisedSparse,nottarget,18,catch1,n,nottarget,1,1.034
8038,UnsupervisedSparse,target,19,test4,x,target,1,0.743
8038,UnsupervisedSparse,target,20,test13,x,target,1,0.893
8038,UnsupervisedSparse,nottarget,21,contr8,n,nottarget,1,1.088
8038,UnsupervisedSparse,nottarget,22,contr11,x,target,0,1.881
8038,UnsupervisedSparse,nottarget,23,contr3,n,nottarget,1,1.7790000000000001
8038,UnsupervisedSparse,nottarget,24,contr9,n,nottarget,1,1.369
8038,UnsupervisedSparse,nottarget,25,contr1,n,nottarget,1,0.895
8038,UnsupervisedSparse,nottarget,26,contr14,n,nottarget,1,0.889
8038,UnsupervisedSparse,nottarget,27,contr2,x,target,0,1.026
8038,UnsupervisedSparse,nottarget,28,catch2,n,nottarget,1,0.838
8038,UnsupervisedSparse,target,29,test15,x,target,1,0.753
8038,UnsupervisedSparse,target,30,test1,x,target,1,0.602
8038,UnsupervisedSparse,nottarget,31,catch7,n,nottarget,1,0.648
8038,UnsupervisedSparse,target,32,test6,x,target,1,0.6970000000000001
8038,UnsupervisedSparse,nottarget,33,catch6,n,nottarget,1,0.755
8038,UnsupervisedSparse,nottarget,34,contr10,x,target,0,1.172
8038,UnsupervisedSparse,nottarget,35,contr12,n,nottarget,1,1.321
8038,UnsupervisedSparse,target,36,test10,x,target,1,1.033
8038,UnsupervisedSparse,nottarget,37,catch8,n,nottarget,1,0.693
8038,UnsupervisedSparse,nottarget,38,contr16,x,target,0,0.767
8038,UnsupervisedSparse,nottarget,39,contr6,x,target,0,0.894
8038,UnsupervisedSparse,nottarget,40,catch5,n,nottarget,1,0.542
8038,UnsupervisedDense,target,1,test7,x,target,1,1.578
8038,UnsupervisedDense,nottarget,2,catch3,n,nottarget,1,1.214
8038,UnsupervisedDense,nottarget,3,contr1,n,nottarget,1,1.067
8038,UnsupervisedDense,nottarget,4,catch1,n,nottarget,1,0.909
8038,UnsupervisedDense,nottarget,5,contr8,n,nottarget,1,2.853
8038,UnsupervisedDense,nottarget,6,catch5,n,nottarget,1,0.743
8038,UnsupervisedDense,target,7,test16,x,target,1,0.542
8038,UnsupervisedDense,target,8,test14,x,target,1,0.573
8038,UnsupervisedDense,target,9,test15,x,target,1,0.5770000000000001
8038,UnsupervisedDense,nottarget,10,catch2,n,nottarget,1,0.8240000000000001
8038,UnsupervisedDense,nottarget,11,catch7,n,nottarget,1,0.539
8038,UnsupervisedDense,nottarget,12,catch4,n,nottarget,1,0.594
8038,UnsupervisedDense,target,13,test9,x,target,1,0.831
8038,UnsupervisedDense,nottarget,14,contr3,n,nottarget,1,1.099
8038,UnsupervisedDense,target,15,test8,x,target,1,0.763
8038,UnsupervisedDense,target,16,test12,x,target,1,0.737
8038,UnsupervisedDense,nottarget,17,catch8,n,nottarget,1,0.5760000000000001
8038,UnsupervisedDense,nottarget,18,contr2,n,nottarget,1,0.951
8038,UnsupervisedDense,target,19,test6,x,target,1,0.773
8038,UnsupervisedDense,nottarget,20,contr13,n,nottarget,1,0.6890000000000001
8038,UnsupervisedDense,nottarget,21,contr10,n,nottarget,1,1.203
8038,UnsupervisedDense,nottarget,22,contr15,n,nottarget,1,0.616
8038,UnsupervisedDense,target,23,test1,x,target,1,0.7070000000000001
8038,UnsupervisedDense,nottarget,24,contr7,n,nottarget,1,0.6679999999999999
8038,UnsupervisedDense,nottarget,25,contr12,n,nottarget,1,0.462
8038,UnsupervisedDense,nottarget,26,contr16,n,nottarget,1,0.495
8038,UnsupervisedDense,target,27,test13,x,target,1,0.585
8038,UnsupervisedDense,target,28,test11,x,target,1,0.39
8038,UnsupervisedDense,nottarget,29,contr14,n,nottarget,1,0.7859999999999999
8038,UnsupervisedDense,target,30,test3,x,target,1,0.6
8038,UnsupervisedDense,target,31,test4,x,target,1,0.502
8038,UnsupervisedDense,nottarget,32,contr6,n,nottarget,1,0.8759999999999999
8038,UnsupervisedDense,nottarget,33,contr11,n,nottarget,1,0.5589999999999999
8038,UnsupervisedDense,target,34,test5,x,target,1,0.9259999999999999
8038,UnsupervisedDense,nottarget,35,contr9,n,nottarget,1,0.629
8038,UnsupervisedDense,nottarget,36,contr5,n,nottarget,1,0.5920000000000001
8038,UnsupervisedDense,target,37,test10,x,target,1,0.691
8038,UnsupervisedDense,target,38,test2,x,target,1,0.43700000000000006
8038,UnsupervisedDense,nottarget,39,contr4,n,nottarget,1,0.977
8038,UnsupervisedDense,nottarget,40,catch6,n,nottarget,1,0.574
8038,SupervisedDense,nottarget,1,contr10,n,nottarget,1,1.899
8038,SupervisedDense,target,2,test8,x,target,1,2.1959999999999997
8038,SupervisedDense,nottarget,3,catch2,n,nottarget,1,1.528
8038,SupervisedDense,target,4,test10,x,target,1,0.68
8038,SupervisedDense,nottarget,5,catch5,n,nottarget,1,1.768
8038,SupervisedDense,nottarget,6,catch8,n,nottarget,1,0.815
8038,SupervisedDense,target,7,test9,x,target,1,0.883
8038,SupervisedDense,target,8,test14,x,target,1,1.165
8038,SupervisedDense,target,9,test4,x,target,1,2.8489999999999998
8038,SupervisedDense,nottarget,10,contr4,n,nottarget,1,1.148
8038,SupervisedDense,target,11,test12,x,target,1,1.05
8038,SupervisedDense,target,12,test2,x,target,1,0.71
8038,SupervisedDense,target,13,test6,x,target,1,0.581
8038,SupervisedDense,nottarget,14,contr12,n,nottarget,1,0.604
8038,SupervisedDense,target,15,test15,x,target,1,0.768
8038,SupervisedDense,nottarget,16,contr9,n,nottarget,1,0.7340000000000001
8038,SupervisedDense,nottarget,17,contr6,n,nottarget,1,0.5820000000000001
8038,SupervisedDense,nottarget,18,contr8,n,nottarget,1,0.556
8038,SupervisedDense,nottarget,19,contr16,n,nottarget,1,0.441
8038,SupervisedDense,nottarget,20,catch4,n,nottarget,1,0.684
8038,SupervisedDense,target,21,test7,x,target,1,0.966
8038,SupervisedDense,target,22,test16,x,target,1,0.773
8038,SupervisedDense,nottarget,23,contr1,n,nottarget,1,0.7070000000000001
8038,SupervisedDense,nottarget,24,catch1,n,nottarget,1,0.531
8038,SupervisedDense,nottarget,25,contr14,n,nottarget,1,0.794
8038,SupervisedDense,nottarget,26,contr13,n,nottarget,1,0.424
8038,SupervisedDense,nottarget,27,contr11,n,nottarget,1,0.6990000000000001
8038,SupervisedDense,target,28,test11,x,target,1,0.612
8038,SupervisedDense,target,29,test3,x,target,1,0.601
8038,SupervisedDense,target,30,test13,x,target,1,0.494
8038,SupervisedDense,nottarget,31,contr5,n,nottarget,1,0.615
8038,SupervisedDense,target,32,test1,x,target,1,0.62
8038,SupervisedDense,nottarget,33,contr7,n,nottarget,1,0.584
8038,SupervisedDense,nottarget,34,catch6,n,nottarget,1,0.532
8038,SupervisedDense,nottarget,35,catch7,n,nottarget,1,0.532
8038,SupervisedDense,nottarget,36,contr2,x,target,0,0.708
8038,SupervisedDense,nottarget,37,contr15,n,nottarget,1,0.7
8038,SupervisedDense,target,38,test5,x,target,1,0.6609999999999999
8038,SupervisedDense,nottarget,39,catch3,n,nottarget,1,0.767
8038,SupervisedDense,nottarget,40,contr3,n,nottarget,1,0.764
8042,SupervisedSparse,nottarget,1,contr3,n,nottarget,1,3.41
8042,SupervisedSparse,target,2,test5,x,target,1,1.9340000000000002
8042,SupervisedSparse,nottarget,3,catch1,n,nottarget,1,0.823
8042,SupervisedSparse,target,4,test15,x,target,1,0.6970000000000001
8042,SupervisedSparse,target,5,test11,x,target,1,0.843
8042,SupervisedSparse,target,6,test13,x,target,1,0.622
8042,SupervisedSparse,nottarget,7,contr16,n,nottarget,1,1.314
8042,SupervisedSparse,target,8,test10,x,target,1,0.875
8042,SupervisedSparse,nottarget,9,contr10,n,nottarget,1,1.035
8042,SupervisedSparse,nottarget,10,contr2,n,nottarget,1,1.327
8042,SupervisedSparse,nottarget,11,contr6,n,nottarget,1,1.278
8042,SupervisedSparse,nottarget,12,catch7,n,nottarget,1,0.68
8042,SupervisedSparse,target,13,test3,x,target,1,0.77
8042,SupervisedSparse,nottarget,14,catch8,n,nottarget,1,0.616
8042,SupervisedSparse,target,15,test4,x,target,1,0.757
8042,SupervisedSparse,target,16,test2,x,target,1,1.0190000000000001
8042,SupervisedSparse,nottarget,17,contr12,n,nottarget,1,0.67
8042,SupervisedSparse,nottarget,18,catch2,n,nottarget,1,0.69
8042,SupervisedSparse,nottarget,19,contr14,n,nottarget,1,1.3780000000000001
8042,SupervisedSparse,target,20,test8,x,target,1,0.679
8042,SupervisedSparse,nottarget,21,catch3,n,nottarget,1,0.57
8042,SupervisedSparse,target,22,test16,x,target,1,0.92
8042,SupervisedSparse,nottarget,23,catch6,n,nottarget,1,0.424
8042,SupervisedSparse,target,24,test14,x,target,1,2.108
8042,SupervisedSparse,target,25,test6,x,target,1,0.62
8042,SupervisedSparse,target,26,test1,x,target,1,0.672
8042,SupervisedSparse,nottarget,27,contr1,n,nottarget,1,0.537
8042,SupervisedSparse,nottarget,28,contr4,n,nottarget,1,0.785
8042,SupervisedSparse,nottarget,29,catch5,n,nottarget,1,0.544
8042,SupervisedSparse,nottarget,30,contr5,n,nottarget,1,0.461
8042,SupervisedSparse,nottarget,31,contr9,n,nottarget,1,0.41700000000000004
8042,SupervisedSparse,nottarget,32,contr11,n,nottarget,1,0.43700000000000006
8042,SupervisedSparse,nottarget,33,contr8,n,nottarget,1,0.7040000000000001
8042,SupervisedSparse,nottarget,34,contr15,n,nottarget,1,1.3619999999999999
8042,SupervisedSparse,target,35,test7,x,target,1,0.68
8042,SupervisedSparse,nottarget,36,contr7,n,nottarget,1,0.945
8042,SupervisedSparse,target,37,test9,x,target,1,0.47200000000000003
8042,SupervisedSparse,target,38,test12,x,target,1,1.442
8042,SupervisedSparse,nottarget,39,catch4,n,nottarget,1,0.596
8042,SupervisedSparse,nottarget,40,contr13,n,nottarget,1,0.674
8042,SupervisedDense,target,1,test5,None,None,0,9999.0
8042,SupervisedDense,nottarget,2,catch8,n,nottarget,1,1.359
8042,SupervisedDense,target,3,test10,x,target,1,1.6840000000000002
8042,SupervisedDense,target,4,test3,x,target,1,1.6769999999999998
8042,SupervisedDense,nottarget,5,catch1,n,nottarget,1,0.9570000000000001
8042,SupervisedDense,nottarget,6,contr15,n,nottarget,1,1.053
8042,SupervisedDense,nottarget,7,contr8,n,nottarget,1,1.367
8042,SupervisedDense,nottarget,8,contr10,n,nottarget,1,0.877
8042,SupervisedDense,nottarget,9,contr11,n,nottarget,1,0.7340000000000001
8042,SupervisedDense,nottarget,10,contr16,n,nottarget,1,0.78
8042,SupervisedDense,nottarget,11,contr1,n,nottarget,1,1.234
8042,SupervisedDense,nottarget,12,contr12,n,nottarget,1,0.862
8042,SupervisedDense,nottarget,13,contr4,n,nottarget,1,0.68
8042,SupervisedDense,nottarget,14,contr6,n,nottarget,1,0.937
8042,SupervisedDense,nottarget,15,catch5,n,nottarget,1,1.128
8042,SupervisedDense,target,16,test8,x,target,1,1.161
8042,SupervisedDense,target,17,test9,x,target,1,1.087
8042,SupervisedDense,target,18,test2,x,target,1,0.672
8042,SupervisedDense,nottarget,19,contr5,n,nottarget,1,1.2819999999999998
8042,SupervisedDense,target,20,test1,x,target,1,1.466
8042,SupervisedDense,nottarget,21,contr9,n,nottarget,1,0.877
8042,SupervisedDense,nottarget,22,contr2,n,nottarget,1,0.789
8042,SupervisedDense,target,23,test11,x,target,1,1.043
8042,SupervisedDense,target,24,test15,x,target,1,1.15
8042,SupervisedDense,nottarget,25,catch7,n,nottarget,1,0.556
8042,SupervisedDense,target,26,test4,x,target,1,1.075
8042,SupervisedDense,target,27,test7,x,target,1,0.851
8042,SupervisedDense,nottarget,28,contr3,n,nottarget,1,0.511
8042,SupervisedDense,nottarget,29,contr14,n,nottarget,1,0.591
8042,SupervisedDense,target,30,test12,x,target,1,0.754
8042,SupervisedDense,nottarget,31,catch4,n,nottarget,1,0.5379999999999999
8042,SupervisedDense,nottarget,32,catch2,n,nottarget,1,0.514
8042,SupervisedDense,target,33,test6,x,target,1,0.9520000000000001
8042,SupervisedDense,nottarget,34,catch3,n,nottarget,1,0.752
8042,SupervisedDense,target,35,test13,x,target,1,0.777
8042,SupervisedDense,target,36,test16,x,target,1,0.996
8042,SupervisedDense,nottarget,37,catch6,x,target,0,0.0
8042,SupervisedDense,nottarget,38,contr13,n,nottarget,1,1.911
8042,SupervisedDense,target,39,test14,x,target,1,1.806
8042,SupervisedDense,nottarget,40,contr7,n,nottarget,1,0.706
8042,UnsupervisedDense,nottarget,1,catch3,n,nottarget,1,2.235
8042,UnsupervisedDense,target,2,test3,x,target,1,1.094
8042,UnsupervisedDense,nottarget,3,contr6,n,nottarget,1,1.222
8042,UnsupervisedDense,nottarget,4,catch7,n,nottarget,1,0.9229999999999999
8042,UnsupervisedDense,nottarget,5,contr8,n,nottarget,1,0.89
8042,UnsupervisedDense,target,6,test11,x,target,1,0.659
8042,UnsupervisedDense,target,7,test12,x,target,1,0.637
8042,UnsupervisedDense,nottarget,8,contr15,n,nottarget,1,0.7190000000000001
8042,UnsupervisedDense,target,9,test16,x,target,1,1.368
8042,UnsupervisedDense,nottarget,10,catch1,n,nottarget,1,0.966
8042,UnsupervisedDense,target,11,test5,x,target,1,1.1
8042,UnsupervisedDense,target,12,test7,x,target,1,1.245
8042,UnsupervisedDense,nottarget,13,contr2,n,nottarget,1,0.758
8042,UnsupervisedDense,nottarget,14,catch5,n,nottarget,1,0.821
8042,UnsupervisedDense,nottarget,15,contr4,n,nottarget,1,0.737
8042,UnsupervisedDense,target,16,test6,x,target,1,1.033
8042,UnsupervisedDense,target,17,test1,x,target,1,1.124
8042,UnsupervisedDense,target,18,test14,x,target,1,0.97
8042,UnsupervisedDense,nottarget,19,contr3,n,nottarget,1,0.8809999999999999
8042,UnsupervisedDense,nottarget,20,catch8,n,nottarget,1,1.754
8042,UnsupervisedDense,target,21,test9,x,target,1,1.464
8042,UnsupervisedDense,target,22,test8,x,target,1,1.6569999999999998
8042,UnsupervisedDense,target,23,test10,x,target,1,2.076
8042,UnsupervisedDense,nottarget,24,contr10,n,nottarget,1,0.764
8042,UnsupervisedDense,nottarget,25,contr13,n,nottarget,1,1.3869999999999998
8042,UnsupervisedDense,target,26,test13,x,target,1,2.134
8042,UnsupervisedDense,nottarget,27,contr16,n,nottarget,1,1.1909999999999998
8042,UnsupervisedDense,nottarget,28,contr1,n,nottarget,1,0.818
8042,UnsupervisedDense,target,29,test2,x,target,1,2.103
8042,UnsupervisedDense,nottarget,30,contr5,n,nottarget,1,0.8320000000000001
8042,UnsupervisedDense,target,31,test15,x,target,1,1.379
8042,UnsupervisedDense,nottarget,32,contr7,n,nottarget,1,0.807
8042,UnsupervisedDense,nottarget,33,contr11,n,nottarget,1,0.9
8042,UnsupervisedDense,nottarget,34,catch2,n,nottarget,1,0.741
8042,UnsupervisedDense,nottarget,35,contr9,n,nottarget,1,1.5
8042,UnsupervisedDense,nottarget,36,contr12,n,nottarget,1,0.8690000000000001
8042,UnsupervisedDense,nottarget,37,catch6,n,nottarget,1,0.597
8042,UnsupervisedDense,target,38,test4,x,target,1,1.219
8042,UnsupervisedDense,nottarget,39,contr14,n,nottarget,1,0.6709999999999999
8042,UnsupervisedDense,nottarget,40,catch4,n,nottarget,1,0.696
8042,UnsupervisedSparse,nottarget,1,contr8,n,nottarget,1,1.28
8042,UnsupervisedSparse,nottarget,2,contr7,n,nottarget,1,0.696
8042,UnsupervisedSparse,nottarget,3,contr14,n,nottarget,1,0.8190000000000001
8042,UnsupervisedSparse,target,4,test3,x,target,1,1.248
8042,UnsupervisedSparse,target,5,test1,x,target,1,1.0190000000000001
8042,UnsupervisedSparse,target,6,test13,x,target,1,1.5590000000000002
8042,UnsupervisedSparse,nottarget,7,catch6,n,nottarget,1,0.797
8042,UnsupervisedSparse,target,8,test12,x,target,1,1.827
8042,UnsupervisedSparse,nottarget,9,contr1,n,nottarget,1,1.054
8042,UnsupervisedSparse,nottarget,10,contr16,n,nottarget,1,1.969
8042,UnsupervisedSparse,target,11,test4,x,target,1,0.856
8042,UnsupervisedSparse,nottarget,12,catch5,n,nottarget,1,0.8029999999999999
8042,UnsupervisedSparse,target,13,test10,x,target,1,2.072
8042,UnsupervisedSparse,nottarget,14,contr3,n,nottarget,1,1.315
8042,UnsupervisedSparse,target,15,test14,x,target,1,2.474
8042,UnsupervisedSparse,nottarget,16,contr12,n,nottarget,1,0.772
8042,UnsupervisedSparse,nottarget,17,contr2,n,nottarget,1,0.8420000000000001
8042,UnsupervisedSparse,nottarget,18,contr11,n,nottarget,1,0.726
8042,UnsupervisedSparse,nottarget,19,catch8,n,nottarget,1,0.743
8042,UnsupervisedSparse,target,20,test11,x,target,1,0.821
8042,UnsupervisedSparse,nottarget,21,catch7,n,nottarget,1,1.002
8042,UnsupervisedSparse,nottarget,22,contr9,n,nottarget,1,0.95
8042,UnsupervisedSparse,nottarget,23,catch3,n,nottarget,1,0.5660000000000001
8042,UnsupervisedSparse,nottarget,24,contr10,n,nottarget,1,0.95
8042,UnsupervisedSparse,nottarget,25,contr13,n,nottarget,1,0.66
8042,UnsupervisedSparse,nottarget,26,contr5,n,nottarget,1,0.607
8042,UnsupervisedSparse,target,27,test7,x,target,1,0.9490000000000001
8042,UnsupervisedSparse,nottarget,28,contr6,n,nottarget,1,0.779
8042,UnsupervisedSparse,target,29,test8,x,target,1,0.905
8042,UnsupervisedSparse,nottarget,30,catch1,n,nottarget,1,0.746
8042,UnsupervisedSparse,target,31,test2,x,target,1,0.785
8042,UnsupervisedSparse,target,32,test6,x,target,1,0.8390000000000001
8042,UnsupervisedSparse,target,33,test9,x,target,1,1.018
8042,UnsupervisedSparse,nottarget,34,catch2,n,nottarget,1,0.5589999999999999
8042,UnsupervisedSparse,target,35,test5,x,target,1,1.094
8042,UnsupervisedSparse,target,36,test15,x,target,1,0.951
8042,UnsupervisedSparse,target,37,test16,x,target,1,0.639
8042,UnsupervisedSparse,nottarget,38,contr4,n,nottarget,1,0.73
8042,UnsupervisedSparse,nottarget,39,contr15,n,nottarget,1,0.706
8042,UnsupervisedSparse,nottarget,40,catch4,n,nottarget,1,0.5870000000000001
8056,SupervisedSparse,target,1,test15,n,nottarget,0,4.352
8056,SupervisedSparse,target,2,test5,n,nottarget,0,2.262
8056,SupervisedSparse,target,3,test1,n,nottarget,0,3.0869999999999997
8056,SupervisedSparse,nottarget,4,catch1,n,nottarget,1,1.585
8056,SupervisedSparse,nottarget,5,contr4,n,nottarget,1,1.943
8056,SupervisedSparse,nottarget,6,catch7,n,nottarget,1,1.692
8056,SupervisedSparse,nottarget,7,catch3,n,nottarget,1,1.334
8056,SupervisedSparse,nottarget,8,contr15,n,nottarget,1,1.3980000000000001
8056,SupervisedSparse,target,9,test14,x,target,1,1.3159999999999998
8056,SupervisedSparse,target,10,test8,x,target,1,0.8759999999999999
8056,SupervisedSparse,nottarget,11,contr16,n,nottarget,1,0.75
8056,SupervisedSparse,nottarget,12,contr6,n,nottarget,1,0.79
8056,SupervisedSparse,nottarget,13,catch5,n,nottarget,1,0.619
8056,SupervisedSparse,nottarget,14,contr13,n,nottarget,1,0.8390000000000001
8056,SupervisedSparse,nottarget,15,contr1,n,nottarget,1,0.6579999999999999
8056,SupervisedSparse,nottarget,16,contr10,n,nottarget,1,0.925
8056,SupervisedSparse,nottarget,17,contr12,n,nottarget,1,0.95
8056,SupervisedSparse,target,18,test7,x,target,1,0.6990000000000001
8056,SupervisedSparse,target,19,test9,x,target,1,0.629
8056,SupervisedSparse,nottarget,20,contr2,n,nottarget,1,0.73
8056,SupervisedSparse,target,21,test6,x,target,1,0.7929999999999999
8056,SupervisedSparse,target,22,test13,x,target,1,0.727
8056,SupervisedSparse,target,23,test12,x,target,1,1.335
8056,SupervisedSparse,target,24,test16,x,target,1,2.87
8056,SupervisedSparse,nottarget,25,contr5,n,nottarget,1,1.903
8056,SupervisedSparse,nottarget,26,catch2,n,nottarget,1,1.081
8056,SupervisedSparse,nottarget,27,catch6,n,nottarget,1,0.546
8056,SupervisedSparse,target,28,test11,x,target,1,0.619
8056,SupervisedSparse,nottarget,29,contr8,n,nottarget,1,0.631
8056,SupervisedSparse,target,30,test2,x,target,1,0.642
8056,SupervisedSparse,nottarget,31,catch8,n,nottarget,1,0.774
8056,SupervisedSparse,target,32,test3,x,target,1,0.883
8056,SupervisedSparse,nottarget,33,contr14,n,nottarget,1,0.59
8056,SupervisedSparse,nottarget,34,contr9,n,nottarget,1,1.595
8056,SupervisedSparse,target,35,test10,x,target,1,0.648
8056,SupervisedSparse,target,36,test4,x,target,1,1.4269999999999998
8056,SupervisedSparse,nottarget,37,catch4,n,nottarget,1,0.574
8056,SupervisedSparse,nottarget,38,contr3,n,nottarget,1,0.677
8056,SupervisedSparse,nottarget,39,contr7,n,nottarget,1,0.5589999999999999
8056,SupervisedSparse,nottarget,40,contr11,n,nottarget,1,0.966
8056,SupervisedDense,target,1,test1,x,target,1,1.5019999999999998
8056,SupervisedDense,target,2,test10,x,target,1,2.526
8056,SupervisedDense,target,3,test7,x,target,1,1.35
8056,SupervisedDense,nottarget,4,contr14,n,nottarget,1,0.861
